"time","single - client_0/train_loss","single - client_0/train_loss__MIN","single - client_0/train_loss__MAX","single - _step","single - _step__MIN","single - _step__MAX"
"32948","3.0761661529541016","3.0761661529541016","3.0761661529541016","12038","12038","12038"
"32953","2.78818416595459","2.78818416595459","2.78818416595459","12040","12040","12040"
"32961","2.9774887561798096","2.9774887561798096","2.9774887561798096","12043","12043","12043"
"32969","2.859921455383301","2.859921455383301","2.859921455383301","12046","12046","12046"
"32972","2.8106789588928223","2.8106789588928223","2.8106789588928223","12047","12047","12047"
"32975","2.9018564224243164","2.9018564224243164","2.9018564224243164","12048","12048","12048"
"32988","2.891171932220459","2.891171932220459","2.891171932220459","12053","12053","12053"
"32997","3.183925151824951","3.183925151824951","3.183925151824951","12056","12056","12056"
"33002","2.928248643875122","2.928248643875122","2.928248643875122","12058","12058","12058"
"33008","3.044065475463867","3.044065475463867","3.044065475463867","12060","12060","12060"
"33016","2.713519334793091","2.713519334793091","2.713519334793091","12063","12063","12063"
"33018","2.893038034439087","2.893038034439087","2.893038034439087","12064","12064","12064"
"33032","2.805894613265991","2.805894613265991","2.805894613265991","12069","12069","12069"
"33048","2.92783784866333","2.92783784866333","2.92783784866333","12075","12075","12075"
"33057","2.8910770416259766","2.8910770416259766","2.8910770416259766","12078","12078","12078"
"33068","2.5235745906829834","2.5235745906829834","2.5235745906829834","12082","12082","12082"
"33070","2.6891469955444336","2.6891469955444336","2.6891469955444336","12083","12083","12083"
"33073","2.9158382415771484","2.9158382415771484","2.9158382415771484","12084","12084","12084"
"33076","3.0154244899749756","3.0154244899749756","3.0154244899749756","12085","12085","12085"
"33078","3.025259256362915","3.025259256362915","3.025259256362915","12086","12086","12086"
"33089","2.635366916656494","2.635366916656494","2.635366916656494","12090","12090","12090"
"33103","3.078367233276367","3.078367233276367","3.078367233276367","12095","12095","12095"
"33111","2.963132858276367","2.963132858276367","2.963132858276367","12098","12098","12098"
"33117","3.1105875968933105","3.1105875968933105","3.1105875968933105","12100","12100","12100"
"33119","2.8904433250427246","2.8904433250427246","2.8904433250427246","12101","12101","12101"
"33122","2.8330864906311035","2.8330864906311035","2.8330864906311035","12102","12102","12102"
"33136","2.9030323028564453","2.9030323028564453","2.9030323028564453","12107","12107","12107"
"33138","2.8060812950134277","2.8060812950134277","2.8060812950134277","12108","12108","12108"
"33144","3.0181727409362793","3.0181727409362793","3.0181727409362793","12110","12110","12110"
"33147","2.6861488819122314","2.6861488819122314","2.6861488819122314","12111","12111","12111"
"33149","3.139519214630127","3.139519214630127","3.139519214630127","12112","12112","12112"
"33155","2.8392276763916016","2.8392276763916016","2.8392276763916016","12114","12114","12114"
"33158","3.0023903846740723","3.0023903846740723","3.0023903846740723","12115","12115","12115"
"33166","3.1226444244384766","3.1226444244384766","3.1226444244384766","12118","12118","12118"
"33168","3.0220255851745605","3.0220255851745605","3.0220255851745605","12119","12119","12119"
"33177","2.937741279602051","2.937741279602051","2.937741279602051","12122","12122","12122"
"33179","3.0309276580810547","3.0309276580810547","3.0309276580810547","12123","12123","12123"
"33182","2.82492733001709","2.82492733001709","2.82492733001709","12124","12124","12124"
"33185","3.000600814819336","3.000600814819336","3.000600814819336","12125","12125","12125"
"33190","2.9999165534973145","2.9999165534973145","2.9999165534973145","12127","12127","12127"
"33193","3.125499725341797","3.125499725341797","3.125499725341797","12128","12128","12128"
"33201","2.7811403274536133","2.7811403274536133","2.7811403274536133","12131","12131","12131"
"33204","2.9243826866149902","2.9243826866149902","2.9243826866149902","12132","12132","12132"
"33207","2.8588101863861084","2.8588101863861084","2.8588101863861084","12133","12133","12133"
"33218","3.3175368309020996","3.3175368309020996","3.3175368309020996","12137","12137","12137"
"33223","2.9148309230804443","2.9148309230804443","2.9148309230804443","12139","12139","12139"
"33226","2.941695213317871","2.941695213317871","2.941695213317871","12140","12140","12140"
"33234","2.94083309173584","2.94083309173584","2.94083309173584","12143","12143","12143"
"33237","2.91054105758667","2.91054105758667","2.91054105758667","12144","12144","12144"
"33242","3.1167311668395996","3.1167311668395996","3.1167311668395996","12146","12146","12146"
"33256","3.0869927406311035","3.0869927406311035","3.0869927406311035","12151","12151","12151"
"33261","3.0825247764587402","3.0825247764587402","3.0825247764587402","12153","12153","12153"
"33264","2.874809980392456","2.874809980392456","2.874809980392456","12154","12154","12154"
"33269","2.584644317626953","2.584644317626953","2.584644317626953","12156","12156","12156"
"33280","3.1806857585906982","3.1806857585906982","3.1806857585906982","12160","12160","12160"
"33307","2.848994731903076","2.848994731903076","2.848994731903076","12170","12170","12170"
"33310","2.8599095344543457","2.8599095344543457","2.8599095344543457","12171","12171","12171"
"33313","2.8818342685699463","2.8818342685699463","2.8818342685699463","12172","12172","12172"
"33324","3.0760936737060547","3.0760936737060547","3.0760936737060547","12176","12176","12176"
"33332","3.256643772125244","3.256643772125244","3.256643772125244","12179","12179","12179"
"33343","3.160933494567871","3.160933494567871","3.160933494567871","12183","12183","12183"
"33351","2.8908443450927734","2.8908443450927734","2.8908443450927734","12186","12186","12186"
"33357","3.298643112182617","3.298643112182617","3.298643112182617","12188","12188","12188"
"33359","3.1981170177459717","3.1981170177459717","3.1981170177459717","12189","12189","12189"
"33362","3.055391788482666","3.055391788482666","3.055391788482666","12190","12190","12190"
"33367","2.928211212158203","2.928211212158203","2.928211212158203","12192","12192","12192"
"33373","2.9171767234802246","2.9171767234802246","2.9171767234802246","12194","12194","12194"
"33378","2.8850367069244385","2.8850367069244385","2.8850367069244385","12196","12196","12196"
"33384","3.0494956970214844","3.0494956970214844","3.0494956970214844","12198","12198","12198"
"33392","2.6501903533935547","2.6501903533935547","2.6501903533935547","12201","12201","12201"
"33395","2.7172465324401855","2.7172465324401855","2.7172465324401855","12202","12202","12202"
"33397","2.9798169136047363","2.9798169136047363","2.9798169136047363","12203","12203","12203"
"33400","2.9071834087371826","2.9071834087371826","2.9071834087371826","12204","12204","12204"
"33414","2.974778175354004","2.974778175354004","2.974778175354004","12209","12209","12209"
"33417","2.7423272132873535","2.7423272132873535","2.7423272132873535","12210","12210","12210"
"33427","2.78133487701416","2.78133487701416","2.78133487701416","12214","12214","12214"
"33441","3.051231861114502","3.051231861114502","3.051231861114502","12219","12219","12219"
"33457","3.007617235183716","3.007617235183716","3.007617235183716","12225","12225","12225"
"33460","2.7975881099700928","2.7975881099700928","2.7975881099700928","12226","12226","12226"
"33463","3.0317330360412598","3.0317330360412598","3.0317330360412598","12227","12227","12227"
"33466","2.9785499572753906","2.9785499572753906","2.9785499572753906","12228","12228","12228"
"33468","2.9248461723327637","2.9248461723327637","2.9248461723327637","12229","12229","12229"
"33482","3.316497325897217","3.316497325897217","3.316497325897217","12234","12234","12234"
"33493","2.9532971382141113","2.9532971382141113","2.9532971382141113","12238","12238","12238"
"33496","2.9309287071228027","2.9309287071228027","2.9309287071228027","12239","12239","12239"
"33498","2.909757137298584","2.909757137298584","2.909757137298584","12240","12240","12240"
"33504","2.895083427429199","2.895083427429199","2.895083427429199","12242","12242","12242"
"33506","2.88051438331604","2.88051438331604","2.88051438331604","12243","12243","12243"
"33509","3.159860610961914","3.159860610961914","3.159860610961914","12244","12244","12244"
"33515","2.844373941421509","2.844373941421509","2.844373941421509","12246","12246","12246"
"33523","2.8634462356567383","2.8634462356567383","2.8634462356567383","12249","12249","12249"
"33542","3.064222812652588","3.064222812652588","3.064222812652588","12256","12256","12256"
"33553","2.993306875228882","2.993306875228882","2.993306875228882","12260","12260","12260"
"33558","2.978956699371338","2.978956699371338","2.978956699371338","12262","12262","12262"
"33572","2.8370509147644043","2.8370509147644043","2.8370509147644043","12267","12267","12267"
"33580","3.2602028846740723","3.2602028846740723","3.2602028846740723","12270","12270","12270"
"33588","3.048916816711426","3.048916816711426","3.048916816711426","12273","12273","12273"
"33591","3.250443935394287","3.250443935394287","3.250443935394287","12274","12274","12274"
"33594","2.7846858501434326","2.7846858501434326","2.7846858501434326","12275","12275","12275"
"33596","3.05684232711792","3.05684232711792","3.05684232711792","12276","12276","12276"
"33602","3.0733349323272705","3.0733349323272705","3.0733349323272705","12278","12278","12278"
"33605","2.735097646713257","2.735097646713257","2.735097646713257","12279","12279","12279"
"33624","2.849238395690918","2.849238395690918","2.849238395690918","12286","12286","12286"
"33637","3.0237057209014893","3.0237057209014893","3.0237057209014893","12291","12291","12291"
"33640","2.948392868041992","2.948392868041992","2.948392868041992","12292","12292","12292"
"33646","3.0569276809692383","3.0569276809692383","3.0569276809692383","12294","12294","12294"
"33651","2.9680638313293457","2.9680638313293457","2.9680638313293457","12296","12296","12296"
"33654","2.940948963165283","2.940948963165283","2.940948963165283","12297","12297","12297"
"33665","3.0265591144561768","3.0265591144561768","3.0265591144561768","12301","12301","12301"
"33673","2.909637212753296","2.909637212753296","2.909637212753296","12304","12304","12304"
"33676","2.752660036087036","2.752660036087036","2.752660036087036","12305","12305","12305"
"33692","2.9164927005767822","2.9164927005767822","2.9164927005767822","12311","12311","12311"
"33695","2.882175922393799","2.882175922393799","2.882175922393799","12312","12312","12312"
"33700","2.975719928741455","2.975719928741455","2.975719928741455","12314","12314","12314"
"33706","3.119260311126709","3.119260311126709","3.119260311126709","12316","12316","12316"
"33711","2.9528934955596924","2.9528934955596924","2.9528934955596924","12318","12318","12318"
"33716","3.126739978790283","3.126739978790283","3.126739978790283","12320","12320","12320"
"33727","2.9676246643066406","2.9676246643066406","2.9676246643066406","12324","12324","12324"
"33738","2.790398359298706","2.790398359298706","2.790398359298706","12328","12328","12328"
"33741","2.9215610027313232","2.9215610027313232","2.9215610027313232","12329","12329","12329"
"33744","2.8753905296325684","2.8753905296325684","2.8753905296325684","12330","12330","12330"
"33746","3.0491974353790283","3.0491974353790283","3.0491974353790283","12331","12331","12331"
"33757","2.9280643463134766","2.9280643463134766","2.9280643463134766","12335","12335","12335"
"33760","3.1330723762512207","3.1330723762512207","3.1330723762512207","12336","12336","12336"
"33768","2.926201105117798","2.926201105117798","2.926201105117798","12339","12339","12339"
"33774","3.025709629058838","3.025709629058838","3.025709629058838","12341","12341","12341"
"33776","2.990203619003296","2.990203619003296","2.990203619003296","12342","12342","12342"
"33779","3.0439960956573486","3.0439960956573486","3.0439960956573486","12343","12343","12343"
"33782","2.792726993560791","2.792726993560791","2.792726993560791","12344","12344","12344"
"33785","3.1247267723083496","3.1247267723083496","3.1247267723083496","12345","12345","12345"
"33790","3.063595771789551","3.063595771789551","3.063595771789551","12347","12347","12347"
