"time","2 client - client_0/train_loss","2 client - client_0/train_loss__MIN","2 client - client_0/train_loss__MAX","2 client - _step","2 client - _step__MIN","2 client - _step__MAX"
"11117","3.0979485511779785","3.0979485511779785","3.0979485511779785","6459","6459","6459"
"11120","3.266040802001953","3.266040802001953","3.266040802001953","6460","6460","6460"
"11123","2.702475070953369","2.702475070953369","2.702475070953369","6461","6461","6461"
"11125","3.1370673179626465","3.1370673179626465","3.1370673179626465","6462","6462","6462"
"11128","3.0812885761260986","3.0812885761260986","3.0812885761260986","6467","6467","6467"
"11131","2.236642360687256","2.236642360687256","2.236642360687256","6468","6468","6468"
"11133","3.2841532230377197","3.2841532230377197","3.2841532230377197","6469","6469","6469"
"11136","3.0813024044036865","3.0813024044036865","3.0813024044036865","6470","6470","6470"
"11139","2.9953649044036865","2.9953649044036865","2.9953649044036865","6475","6475","6475"
"11141","2.9162521362304688","2.9162521362304688","2.9162521362304688","6476","6476","6476"
"11144","3.2400617599487305","3.2400617599487305","3.2400617599487305","6477","6477","6477"
"11147","3.015308380126953","3.015308380126953","3.015308380126953","6478","6478","6478"
"11152","3.1865499019622803","3.1865499019622803","3.1865499019622803","6483","6483","6483"
"11155","2.976700782775879","2.976700782775879","2.976700782775879","6484","6484","6484"
"11158","3.188656806945801","3.188656806945801","3.188656806945801","6489","6489","6489"
"11161","2.896050453186035","2.896050453186035","2.896050453186035","6490","6490","6490"
"11163","3.004420042037964","3.004420042037964","3.004420042037964","6491","6491","6491"
"11166","3.0483837127685547","3.0483837127685547","3.0483837127685547","6492","6492","6492"
"11169","3.1015074253082275","3.1015074253082275","3.1015074253082275","6497","6497","6497"
"11171","3.061842203140259","3.061842203140259","3.061842203140259","6498","6498","6498"
"11177","3.3222639560699463","3.3222639560699463","3.3222639560699463","6500","6500","6500"
"11180","3.098809242248535","3.098809242248535","3.098809242248535","6505","6505","6505"
"11182","3.169231414794922","3.169231414794922","3.169231414794922","6506","6506","6506"
"11185","2.9773316383361816","2.9773316383361816","2.9773316383361816","6507","6507","6507"
"11188","3.0314197540283203","3.0314197540283203","3.0314197540283203","6511","6511","6511"
"11190","3.17044997215271","3.17044997215271","3.17044997215271","6512","6512","6512"
"11193","3.0901689529418945","3.0901689529418945","3.0901689529418945","6513","6513","6513"
"11196","2.756542205810547","2.756542205810547","2.756542205810547","6514","6514","6514"
"11199","3.184039354324341","3.184039354324341","3.184039354324341","6519","6519","6519"
"11204","3.15836501121521","3.15836501121521","3.15836501121521","6521","6521","6521"
"11207","3.1895017623901367","3.1895017623901367","3.1895017623901367","6522","6522","6522"
"11212","3.1151812076568604","3.1151812076568604","3.1151812076568604","6527","6527","6527"
"11215","3.0564475059509277","3.0564475059509277","3.0564475059509277","6528","6528","6528"
"11218","2.952285051345825","2.952285051345825","2.952285051345825","6533","6533","6533"
"11220","2.97648286819458","2.97648286819458","2.97648286819458","6534","6534","6534"
"11223","2.852545738220215","2.852545738220215","2.852545738220215","6535","6535","6535"
"11226","3.0157852172851562","3.0157852172851562","3.0157852172851562","6536","6536","6536"
"11228","3.000835418701172","3.000835418701172","3.000835418701172","6541","6541","6541"
"11231","3.16586971282959","3.16586971282959","3.16586971282959","6542","6542","6542"
"11234","3.168646812438965","3.168646812438965","3.168646812438965","6543","6543","6543"
"11237","3.1838159561157227","3.1838159561157227","3.1838159561157227","6544","6544","6544"
"11242","3.214747428894043","3.214747428894043","3.214747428894043","6549","6549","6549"
"11245","2.9467709064483643","2.9467709064483643","2.9467709064483643","6550","6550","6550"
"11247","2.8998618125915527","2.8998618125915527","2.8998618125915527","6555","6555","6555"
"11250","2.833425998687744","2.833425998687744","2.833425998687744","6556","6556","6556"
"11253","2.9792137145996094","2.9792137145996094","2.9792137145996094","6557","6557","6557"
"11258","2.983379364013672","2.983379364013672","2.983379364013672","6563","6563","6563"
"11264","2.732682704925537","2.732682704925537","2.732682704925537","6565","6565","6565"
"11267","3.0785632133483887","3.0785632133483887","3.0785632133483887","6566","6566","6566"
"11269","2.991929531097412","2.991929531097412","2.991929531097412","6570","6570","6570"
"11272","3.2075254917144775","3.2075254917144775","3.2075254917144775","6571","6571","6571"
"11275","3.0855138301849365","3.0855138301849365","3.0855138301849365","6572","6572","6572"
"11277","3.209904670715332","3.209904670715332","3.209904670715332","6573","6573","6573"
"11280","3.173813819885254","3.173813819885254","3.173813819885254","6578","6578","6578"
"11283","3.165943145751953","3.165943145751953","3.165943145751953","6579","6579","6579"
"11286","3.0262787342071533","3.0262787342071533","3.0262787342071533","6580","6580","6580"
"11288","3.115997314453125","3.115997314453125","3.115997314453125","6584","6584","6584"
"11291","3.0290236473083496","3.0290236473083496","3.0290236473083496","6585","6585","6585"
"11294","3.101057529449463","3.101057529449463","3.101057529449463","6586","6586","6586"
"11296","2.9119691848754883","2.9119691848754883","2.9119691848754883","6587","6587","6587"
"11302","3.1410036087036133","3.1410036087036133","3.1410036087036133","6593","6593","6593"
"11305","3.1539533138275146","3.1539533138275146","3.1539533138275146","6594","6594","6594"
"11307","3.072294235229492","3.072294235229492","3.072294235229492","6595","6595","6595"
"11310","3.115415096282959","3.115415096282959","3.115415096282959","6600","6600","6600"
"11313","3.163820266723633","3.163820266723633","3.163820266723633","6601","6601","6601"
"11316","3.0801844596862793","3.0801844596862793","3.0801844596862793","6602","6602","6602"
"11318","3.1269643306732178","3.1269643306732178","3.1269643306732178","6606","6606","6606"
"11321","3.030606269836426","3.030606269836426","3.030606269836426","6607","6607","6607"
"11324","2.6437385082244873","2.6437385082244873","2.6437385082244873","6608","6608","6608"
"11326","2.947873115539551","2.947873115539551","2.947873115539551","6609","6609","6609"
"11329","3.161008834838867","3.161008834838867","3.161008834838867","6614","6614","6614"
"11332","2.996300458908081","2.996300458908081","2.996300458908081","6615","6615","6615"
"11343","3.2295076847076416","3.2295076847076416","3.2295076847076416","6623","6623","6623"
"11345","3.1231491565704346","3.1231491565704346","3.1231491565704346","6624","6624","6624"
"11348","3.1805944442749023","3.1805944442749023","3.1805944442749023","6628","6628","6628"
"11351","3.065079927444458","3.065079927444458","3.065079927444458","6629","6629","6629"
"11354","2.7792840003967285","2.7792840003967285","2.7792840003967285","6630","6630","6630"
"11356","3.0256869792938232","3.0256869792938232","3.0256869792938232","6631","6631","6631"
"11359","3.0742273330688477","3.0742273330688477","3.0742273330688477","6636","6636","6636"
"11362","2.889491558074951","2.889491558074951","2.889491558074951","6637","6637","6637"
"11365","3.096389055252075","3.096389055252075","3.096389055252075","6638","6638","6638"
"11367","2.8306941986083984","2.8306941986083984","2.8306941986083984","6639","6639","6639"
"11370","2.9865288734436035","2.9865288734436035","2.9865288734436035","6644","6644","6644"
"11373","3.102952241897583","3.102952241897583","3.102952241897583","6645","6645","6645"
"11375","3.0359082221984863","3.0359082221984863","3.0359082221984863","6646","6646","6646"
"11381","2.9568405151367188","2.9568405151367188","2.9568405151367188","6651","6651","6651"
"11384","3.2043185234069824","3.2043185234069824","3.2043185234069824","6652","6652","6652"
"11386","3.3258986473083496","3.3258986473083496","3.3258986473083496","6653","6653","6653"
"11389","3.0950605869293213","3.0950605869293213","3.0950605869293213","6658","6658","6658"
"11395","2.975128650665283","2.975128650665283","2.975128650665283","6660","6660","6660"
"11397","3.271669387817383","3.271669387817383","3.271669387817383","6661","6661","6661"
"11400","3.1221041679382324","3.1221041679382324","3.1221041679382324","6665","6665","6665"
"11403","3.185046672821045","3.185046672821045","3.185046672821045","6666","6666","6666"
"11408","3.314732789993286","3.314732789993286","3.314732789993286","6672","6672","6672"
"11411","3.208441734313965","3.208441734313965","3.208441734313965","6673","6673","6673"
"11414","3.1764063835144043","3.1764063835144043","3.1764063835144043","6674","6674","6674"
"11416","3.2448506355285645","3.2448506355285645","3.2448506355285645","6675","6675","6675"
"11419","3.1301465034484863","3.1301465034484863","3.1301465034484863","6680","6680","6680"
"11422","3.0417261123657227","3.0417261123657227","3.0417261123657227","6681","6681","6681"
"11424","3.19356107711792","3.19356107711792","3.19356107711792","6682","6682","6682"
"11433","3.108170747756958","3.108170747756958","3.108170747756958","6688","6688","6688"
"11438","3.0713772773742676","3.0713772773742676","3.0713772773742676","6694","6694","6694"
"11441","3.094956398010254","3.094956398010254","3.094956398010254","6695","6695","6695"
"11444","3.218817710876465","3.218817710876465","3.218817710876465","6696","6696","6696"
"11446","2.8806557655334473","2.8806557655334473","2.8806557655334473","6697","6697","6697"
"11452","3.0810818672180176","3.0810818672180176","3.0810818672180176","6703","6703","6703"
"11454","3.0407328605651855","3.0407328605651855","3.0407328605651855","6704","6704","6704"
"11457","2.9752109050750732","2.9752109050750732","2.9752109050750732","6705","6705","6705"
"11460","3.1641361713409424","3.1641361713409424","3.1641361713409424","6709","6709","6709"
"11463","2.9719810485839844","2.9719810485839844","2.9719810485839844","6710","6710","6710"
"11468","3.0349106788635254","3.0349106788635254","3.0349106788635254","6716","6716","6716"
"11471","3.0992367267608643","3.0992367267608643","3.0992367267608643","6717","6717","6717"
"11473","3.1799137592315674","3.1799137592315674","3.1799137592315674","6718","6718","6718"
"11476","3.256544589996338","3.256544589996338","3.256544589996338","6719","6719","6719"
"11479","2.9814324378967285","2.9814324378967285","2.9814324378967285","6723","6723","6723"
"11482","2.789074659347534","2.789074659347534","2.789074659347534","6724","6724","6724"
"11484","2.9454286098480225","2.9454286098480225","2.9454286098480225","6725","6725","6725"
"11487","2.936054229736328","2.936054229736328","2.936054229736328","6726","6726","6726"
"11490","3.0776515007019043","3.0776515007019043","3.0776515007019043","6731","6731","6731"
"11493","3.13735294342041","3.13735294342041","3.13735294342041","6732","6732","6732"
"11495","3.138442039489746","3.138442039489746","3.138442039489746","6733","6733","6733"
"11498","3.1122217178344727","3.1122217178344727","3.1122217178344727","6738","6738","6738"
"11501","3.1811413764953613","3.1811413764953613","3.1811413764953613","6739","6739","6739"
"11503","3.0879690647125244","3.0879690647125244","3.0879690647125244","6740","6740","6740"
"11506","3.2140045166015625","3.2140045166015625","3.2140045166015625","6741","6741","6741"
"11509","2.4806723594665527","2.4806723594665527","2.4806723594665527","6745","6745","6745"
"11512","3.206279754638672","3.206279754638672","3.206279754638672","6746","6746","6746"
"11517","3.134150505065918","3.134150505065918","3.134150505065918","6748","6748","6748"
"11520","3.039124011993408","3.039124011993408","3.039124011993408","6753","6753","6753"
"11522","2.946969985961914","2.946969985961914","2.946969985961914","6754","6754","6754"
"11525","3.1172335147857666","3.1172335147857666","3.1172335147857666","6755","6755","6755"
"11531","3.419395923614502","3.419395923614502","3.419395923614502","6761","6761","6761"
"11536","3.0006535053253174","3.0006535053253174","3.0006535053253174","6763","6763","6763"
"11542","3.0953240394592285","3.0953240394592285","3.0953240394592285","6768","6768","6768"
"11544","2.9778318405151367","2.9778318405151367","2.9778318405151367","6769","6769","6769"
"11547","2.955329656600952","2.955329656600952","2.955329656600952","6770","6770","6770"
"11550","3.6333694458007812","3.6333694458007812","3.6333694458007812","6775","6775","6775"
"11552","2.882444381713867","2.882444381713867","2.882444381713867","6776","6776","6776"
"11561","3.238935947418213","3.238935947418213","3.238935947418213","6783","6783","6783"
"11563","3.0226807594299316","3.0226807594299316","3.0226807594299316","6784","6784","6784"
"11566","3.066969633102417","3.066969633102417","3.066969633102417","6785","6785","6785"
"11569","3.0021016597747803","3.0021016597747803","3.0021016597747803","6789","6789","6789"
"11572","3.196593999862671","3.196593999862671","3.196593999862671","6790","6790","6790"
"11574","2.942333936691284","2.942333936691284","2.942333936691284","6791","6791","6791"
"11577","3.280477523803711","3.280477523803711","3.280477523803711","6792","6792","6792"
"11580","3.0192651748657227","3.0192651748657227","3.0192651748657227","6797","6797","6797"
"11582","3.118720769882202","3.118720769882202","3.118720769882202","6798","6798","6798"
"11585","3.0639328956604004","3.0639328956604004","3.0639328956604004","6799","6799","6799"
